name,reviews
Ellie,Very easy and everything f you meed to know laid out.
Ashley Easley,Very easy and fast service. Thank you so much!
Sofia,I haven't received my money yet in my account but you did very good thank you for your help
carolyn,It was right on time.  I've been off work for a couple of weeks and now I'm able to catch up my bills.
Markita,I cannot believe how easy the process was. This company is so easy to work with. Thanks for helping me in a tight spot.
Rebecca LeBas,Easy secure and a life saver
Nicole,"Thank U for the instant approval. U been a great Help..I will highly suggest U to my family, friends and colleagues. Much appreciated."
Karmit Summerville,Super easy to use if you need a loan quick. Their app is great and simple not too complicated
Samantha Smith,You were right there to serve.  Thank you
Paula,Simple and easy to do for the most part
Billy r terry jr,Always there when things got tough. Much appreciated. Things looking better. Should be able to finally be able to take care of what I needed to. Thanks.
Karla,The approval was right away but when am I actually going to receive my funds. Tried contacting someone online and still no one has even tried to contact me back to let me know what's going on.
Matthew,I would highly recommend Cash Net USA for any one either starting in the finance field or looking to move in the industry.
Jeanette,I've been using there services for over 10 years here and there. Most of the time when I was struggling out of highschool. now that im using them less because my finances are better. They no longer allow me to make payments on my loan because of the infrequency of using them. Although i've never missed a payment in that 10 years and my CS is 200pts higher than it was when i started using them. They've cut my available services. I will not be using them again. I would recommend people to avoid it if possible.
Norma Monter,I like cash USA bcause they r honest n respectful n I would recomend it to all my friends
MAY,Quick and easy. I’m very satisfied.
Sterlyn,Quick and easy application process and funding. Only thing I’d change is interest rate.
Effie,"Although you all approved me for the loan,but I has not received it yet.just waiting.so thank you for giving me the opportunity.really made my day.Thank you cashnet USA"
Leslie,Fast and easy. Hassle free!!
Paul,Quick & efficient. Very pleased with the service. Thank you
Stephen,"Cashnet is simple and easy, quick response."
Phillip,I hear that you can help me
Gilbert,All the fake reviews 😂.... Should be illegal how they take your money
Garrett Leonardo,I don’t always need extra cash but when I do I’ll definitely go to cashnetusa. The process is simple and convenient and I appreciate that with my busy life.
Richard,Great people
Vince,They want to denied me for nothing I'm asking for a 1000 dollar loan so I can pay my rent and fix my truck so I can keep my daytime job but nobody want to f...ing help me so I'm done with these piece of sh.. loan company's
stephanie,It was nicehad a good time fast and easyD
ALVIN,"It was easy to get approved, not sure when the money will come but approval was easy"
LINDA NEWMAN,Great company great company great company
Charles,CashNetUSA is the best they helped me out in the times when I needed the help thank you so much.                   Shari
Dwayne,Fast service and patient in completing application
Kalvin,Wonderful was very easy to get a loan and guick. Very guick
Michael,"the process was easy and fast I was able to pay on a bill, but I wasn`t able to get enough to pay the bill off. Now I have to pay off two bills at the same time and I don`t have enough money to do that."
Chris,I have horrible credit currently but I am needing money for a auto purchase. Took a leap on faith when I applied for them not thinking I would be approved for anything. But I was approved and I couldn’t be more excited.
Timothy,simple and fasthow do i pay you back before due date
Erica,Couldn't have been any easier..... Highly recommend Cashnet usa
Darlene,"liz mr. lee letting u know you took time to listen,explain, an listen too tommy lee thank YOU and CASHNETUSA  I'm giving 10 stars              thank you"
Melissa,Easy!      Thank you
Steven,"Simple, quick and easy to use. Now I'm just wondering when my monthly payment date is.😁😁"
SHIRLEY,"Very easy to use. Conformation fast and up front. I was approved, just waiting on my funds"
Denise,Thank you. So much. for being fast trusting me. In the same way. I will also return your money back The way you guys trust me the same way you could trust me. I really appreciate your kindness.. cashnetusa.. You guys are the best.
DARRYL,I had a great experience and I will recommend to others
Unknown,"Thank you, and Carla was most helpful in explaining details"
SHARON,"Since I can’t give ZERO stars , I reckon one will do. They are scammers. They do not have any interest in actually helping someone stuck in an financial bind instead they take ADVANTAGE of you. Those interest rates are absolutely ABSURD. You end of paying back 3 to 4 more than you actually borrowed . Luckily I have bad my debt to them but I definitely will NOT be doing business with them again . Highly NOT recommended!"
Lilly Ajuna,Very friendly to talk to and very helpful to thank you
Catrina,Very fast and easy.  Needed money fast for legal costs and had it the next day in my checking account.  The interest rate is through the roof but when you need cash fast for an emergency they are there for you.
DEBBIE,"Had a hard time with getting final step done & called customer service & she was very patient , friendly , and understanding. Definitely going to refer others."
Melanie Whitmore,The best they approve my loan in minutes
Michele,"Cash net usa has not done anything for me except collect my info and bank account. They sent me a pre-approval letter, I entered the info, and I was denyed. The whole thing seemed like a scam, and now I have to change all my info,bank account and ect. Terrible company, then once you complete a profile, you cant delete your account. Huge scam. Dont get drawn in like me. 299% apr,is not worth it."
Tomeka,"Fantastic, easiest loan app ever!"
DEVON,"It was really nice. The lady I spoke to on the phone was so very nice and helpful. And she was so very helpful. Thank you so very much. Sincerely, Amy Zacha."
D.K K.,"Great service, but the loan is due back a day before my payday."
Theresa,The application process was extremely easy and FAST. I was approved and had funds deposited into my account in 24 hours.
PAMELA,"Thanks so much for making the process quite easy! Almost everyone was terrific to speak with regarding my new account! The very last Call I had as of yesterday was NOT friendly, bit disappointing, perhaps he was having a bad day."
Gregory,I am hard of hearing and the customer rep that I spoke w/ was very patient and helpful in assisting me. She helped me complete my application online w/ her knowledgeable assistance. I am very pleased that I was able to get her on my call for help. She gets five stars from me!!!
Anthony,The representative that assisted me was outstanding and made it easy to be able to understand the whole process from start to signing the contract
SUE LILLEY,thanjs your people were very niceand franly
Rudolph,THANKS so Much  it was Great 🤩🤗🤗🤗🤗🤗🤗!!!!!!!
Jeremy,Excellent  very fast servic
Mary,I thought this offer was trash and i was about to throw it away but somethin inside me told me to give them a call. Easy and painless process and my money was in my account the next day!! Thank you cash net
THOMAS,Always been there to help me meet my bills . Thank you CashNetUsa
Bobby Alexander,They helped me out quick and friendly..my funds were in my acct the next morning. I would recommend!
Judy Snelling,Quick and was able to submit everything online.  Received a call to notify me that they needed documents and to check my email.
William Jennings,Right own time. Thought my lights were going to be cut off. Thanks
Stephanie,Really awesome
David ,Cash net met my needs right away...I will recommend you to all my friends
LIONELL,Very helpful n I was glad that they helped me out
Brandon,Great experience! I needed sone emergency cash for a bill that came in I did an application online got approved within minutes and the next day mid morning the money was on my account and my bill was paid! Thank you cash net ☺️
Anthony,"I was very much in need for additional funds. This experience was very simple and very professional. I am more than pleased, Right now I am waiting for my funds to be deposited in my bank account. That you so much."
Kcsmily,Approved but not approved. Y'all a joke.
Norma,"Crooks!I made an additional payment, but it was applied as a interest payment, and the interest payment was not taken from my account. Then interest was charged on top of the amount owed. BBB will be informed.Do not do business with this company.Too bad i cannot choose 0 stars."
DELMAS,"My mother in law passed away and I needed help. Thank God for CashnetUSA. We're able to go home and honor Mom, and celebrate her life. Thank you for being there when we needed you most."
Juan,"Fast approval. I did it on Saturday so the money wasn’t put in until Monday. So figure they don’t work weekends. A day after I received my money, I started getting messages that my loan was due soon. Knowing that my payday wasn’t until Friday, they had my loan due the day before my pay so I would have to pay late fee. Unless you are willing to wait a few days for your money and pay or back before your payday, DONT do business with them"
BRIAN,I was really in need. And needed money right away. And you all were right there. I really appreciate you guys. Thank you very much if it wasn't for you. I don't know what I would have done. Thanks again CashNet.
Wakonda,They were wonderful afrer all we went through they were very helpful they worked with me to get the promble fix and then we were on our way great joy ChasNet USA
gogreenmango go,I am very happy with my services from CasNetUSA. Thanks to them I was able to pay my bill and had a little left to take my children on an outting. Something I rarely get to do. Thanks a lot CashNetUSA.
THELMA,"It was good, got money on time which was indeed"
Minerva,Quick easy and great service.  Thank you Cash net
Marjon Anderholm,The individual I talked informed me of my options and advantages to the loan I was receiving.
KHADIJAH,Very fast and efficient. My only complaint is on the date it’s to be paid pack the money is always taken out of my account immediately.  So I don’t understand why my payment processes with this company for 5 days? It’s a automatic withdrawal so they immediately have the money.  I guess it doesn’t make sense to me.
JJ,"Jeffrey Morgan (Loan Advisor) kept saying that due to some debt, they needed money sent to this company in order for me to be approved with a loan. DON’T EVER BORROW FROM THESE PEOPLE!!! They legit made me spend about $2-$3k within 3-4 months just because of some other random  debt that shouldn’t have concerned them. Jeffrey would ask to put money into a Walmart card and then give him the info to receive the money. In return, you’d expect to receive the loan you applied for but it’s all a big SCAM!"
Chi-Lin Glasco,Fast and efficient. Thank you .
BARBARA,The are  helpgul too you
Delores,The women who handled my call was efficient and professional.
Richard,"I was directed here and since my husband passed I have tried to get help ,with no luckand all my friends have said ,Anna try usaloans, I gave up trying and had nothing but good things to say about them .  Thanks so much to those that sent me here and to you all at usa"
AMBER,Liars. They assure you your approved then turn around and deny you. They lie and say they don’t do a credit pull when they do.
Michael,Very quick and easy application process. I was approved in minutes and had money in my bank account the next day.
Inez,I saw the ad on tv and was skeptical but went online and the process was so easy and quick. I am very satisfied.
Sam,Application process was easy and approval was nearly instant. Would recommend this service to others.
casey povlock,Helpful!!! Needed and right on time when I was in an emergency.
BRENDA K BROCKINGTON,Easy to apply
CHIEMERI,"Great response and quickly done, thank you !"
Karen Chatman,Easy and straightforward application process.  Definitely recommend.
Tonya,Very quick process! Applied at 10:20am and had the money in my account by 3:00pm same day! Only took 6 minutes to complete online.
Joann,I had an excellent experience with CashNetUSA.  It was an easy application and the response was fast.  Thank you CashNetUsa!!
Linda Edetsberger,Fast and easy process. Will be dealing with CashNetUSA for years to come.
Patricia,I applied for a loan late last night and had the money in my bank account the very next morning. Thank you CashNetUSA. You're a lifesaver!
FERDINAND,thank you very pleased to just do it online
Portia,the only thing I don't know what my payments are but other than that it was quick and easy
Jamie,If I could do negative stars I would. These people are criminals. I tried to clear up my debt and they did some really shady things to get more money out of me. Stay away!!!’
Trania Thompson,Great on time
GS,Had all questions answered to a point where I understood.
Brian,I should have done this sooner. I love the fast results.
Rosa Johnson,"I needed a little help, but it was all made easy and fast.            Thank you"
Patricia,Customer service was awesome!! Thank you for helping me at a needy time in my life..
Antoine,Super easy to apply and the funds were deposited in less than 24 hours
Jose,"Wow the experience was awesome it was fast , easy and painless.thank you cash net will gladly tell everyone I know.Thanks again cash net."
Selena,Easy process. Absolutely fabulous!
Terri Phillips,Love how simple and easy the process was to get a loan from them.  There were no complications everything was smooth really good process like their system.  My only complain is they should let me more money as I have already borrow from them a couple of times and they only let me the same amount.  They should look at my history and increase my lend amount.
JONATHAN,It came at right time when I needed it...
Jennifer P,great with refinancing my loan payments!
Allen,Thanks so much for your help all love
Tiffani,Straightforward website with easy to follow instructions.
Wanda Wactor,Very excellent service they always are there too help out excellent
Angelo,"I'm a senior of 71. I get $800 a month to live on SSI and SSA. I could never survive without Cashnet Payday Advances. I'm never ahead but I'm never behind with CashNet. Everything is so easy online, it's like online shopping sites, order it, get it, and never have to wait in line to leave. In this world instant gratification is hard to find anywhere."
TYLER,The service was just as advertised on tv. Thank you.
Angela,"This is the worst loan company out there. There interest rates are crazy high....they charge you a daily interest charge..and if you need an extension, they will give you an extension but they charged me 63.44$ to get a 10 day extension and then charged me another 63.44 interest on top of the original loan which was only 250$...In the end I will have paid Cash Net USA 126.88$ to loan me 250$...which is almost like loan shark fees...it is completely ridiculous..Lend Up is a much better payday loan company. I got the money fast but it was not at all worth it.  Do not borrow from Cash Net USA unless you like giving away your hard earned money. I will pay them off but I will neverrrrrrrrr everrrrrrrr get another loan thru them. If you cannot pay your loan back immediately it just is not worth borrowing from this company."
ROBERT,hklfjkjc nknj.
Ina Burkhalter,"No help at all! Didn't take long to turn me down! Plus, gotta wait 30 days for a letter in the mail to explain why?"
Judy Bogan Gonzalez,Experience was quick and easy. friendly stafaf.
Sharron,The process was really easy and fast. I didn’t get the exact amount I need but their offer was so close to what I needed with no hassle it was a great relief for me.
Albert Richard,"I'm reluctant to even give them one star. This coming from someone who has gotten loans from numerous reputable companies, in dire times, and paid them all back with no outstanding balance. These people are vultures, in the worst way. We all need a little immediate help from time to time, that's the result of the economy we live in. Though I'm very serious when I say, I'd have to be literally starving with no other option, than to take another loan through this company. There's plenty of loan companies out there with a compassionate, helpful, competent staff available to you. Seek them out and pass this up. It's some of the best advice on this matter I could give anyone."
Peter,"They did exactly what they said that they would do. They came through for me, and I really needed it"
Robbie,Fast and very easy. The young lady was very helpful
DONNA,Everything was fast easy. Costumer service excellent thanks
Heidi Peterson,It’s convenient the service quick and easy
Marie ,Easy to use no problems with the system. Simple to navigate
REGINALD,Easy process.  No complications
deena,"Received an easy way to get cash for unexpected expenses. Everything was easy from the application, approval process and funding. Cashnet is a great service for all cash advances for the unexpected"
Ronald,"Have used their services when needed.  Never an issue, customer service is very responsive.  Interest rate is really high but other than that, they are there when needed the most."
Dee M.,It was an easy process and great outcome.                                                          Thanks Alot
DALE,I love this company cash net USA the near every time I need help they have been great and the couple times I had problems paying it back they worked with me for someone who is disabled and is on SSI They have given me the kits when they didn't have to from the beginning I told my friends and family about them and how great they are I would refer people to cash net USA would no problem and I am a very very picky person  And I don't recommend places very easily so when I do my friends and family know that it must be an excellent company thank you cash let us say for all your help and support over the last couple years
Maria,"I received a loan and decided I did not need it anymore and they reversed my loan on the same day.  They told me no interest would be due and everything was all good.  However, they took out the interest anyways when the original loan came due!!!  It has been over a month and I still have not received it back!!!  OVER A MONTH to correct something simple.  Disgraceful!!  Bad customer service on their part!!"
Sheila Lohman,Everytime i apply they deny me so if your credit score os not a 600 or above then most likely you will not get approve
Rosalind Marshall,The process was very easy. I received my approval and transfer of funds date within a couple of hours. Thank you CashNetUSA.
customer,I have never had such  quick services before. I am amazed and pleased.
Tara,Worked out fine i love it
April,I feel like y’all are some rip offs. How you charge an interest fee of 5$ a day ??? A DAY ? That’s to much money & I will never use you guys EVER AGAIN!!!
Staci Schultz,Been a long time customer until today. I followed instructions per 2 representatives but they missed/forgot to communicate 1 very important step. My application was withdrawn without my knowledge and No one was willing to correct their error. I will not return nor refer anyone.
kathleen,I never thought I would never need to use cash net USA one day I found myself a little short after an emergency came up I went online apply the very next day I receive the money I would highly recommend them to a friend in need
Melissa,This was fast and easy! Thank you!
Christina,"my experience was,wonderful and I would recommend anyone to use them they were very knowledgeable about"
Patrick Morris,This process helped so much because of a mistake I made. It was so easy to adjust my payments so I could afford them. Brought my stress level way down. THANK YOU
French,Fast easy great . Thanks
Martha,Great easy process very fast funding. Loan parameters very clear..no hidden gimmicks.
MILDRED SLATTERY,This was a very fast and easy process. Great for helping in a pinch. I wouldn’t want to use it to often as the apr is outrageous. 300+ % Great for a quick loan that will be paid back quick!
Alexus ,Susie was very helpful she informed me of everything I had to do I like to thank her personally but she's in another state very courtesy and nice good people
lila jackson,"Not clear about billing details up front and once you actually get your money they bill you bi-weekly at a high payment rate. They also charge interest on almost daily basis. I paid what was showing as my account balance and once I returned to home screen, they had added another $12 to my balance which I had to pay in order to pay them off."
EARLENE,Great and fast
Lara,"I think their customer service is one of the best, I had a very good experience. I don't know if I've been approved yet. But even if I was not approved I think they're still a very good business!!!"
Sandy,Super easy site to apply through and the customer service was fantastic!
KELVIN,"Easy, fast and convenient."
Darnell,Easy and fast. The money was in my checking account within 24 hours.
Ralph,"CashnetUSA was honestly one of the BEST and most convenient loan companies I have ever dealt with. Everything from the initial offer to the closing of the loan. I truly appreciate their business.Darlene HartUSN, DAV"
LUCRESIA,After I tried a couple loan places and got denied I tried this one and they approved me and helped me with the money i needed to get into an apartment i needed. Thank you cash net..
Leisha Yost,I didn’t expect to get a line of credit. I didn’t even know that CashNetUSA offered credit lines. But it couldn’t have come at a better time. The process was fast and simple. I also spoke with customer service and they were Pleasant and helpful. The fees are a little much but if your in need....
Mark,Very pleased. Application form was simple and I will be able to follow my account on the cashnet app. Thanks.
Michele,"Excellent customer service, they explained everything in details, payment was issued in a  timely fashion."
Timothy,The application was quick and easy. Would recommend to everyone
Ms. S,"I honestly wasn’t sure about these type of assistance, but if you are ever in need of something quick and 100% real this is the site to go to, Ideal; from home you don’t have to go and be in lines for long period of time.. I highly recommended:)"
Jason ,If I could it would be no star. This company is horrible. Took $300 title loan out for Christmas 5 yrs ago on my mustang so I could give my kids a good Christmas and now after I ended up in a bad situation and couldn’t make the payments that year they took my car and sold it at that point I figured it was over and done with. I got a call this week saying my income was going to be garnished called to find out why only to hear it was this company saying I stole from them and now I have to pay them $1000 or my wages get garnished. Now last I checked my mustang was worth way more then what the loan was for and on top of that the lady was completely rude and didn’t want to set up a payment arrangement so I could get this over and done with. Stay away from this company!!! I can not say this enough!!!! A 300% interest rate is ridiculous! They will not work with u at all they just want your money!!!!
RENEE,"So far as getting the funds has been great, got them in less then 24hrs.Now let's see how it goes come payment time. Lol"
William Bradley,Very fast asstance very happy with the loan thanks.
shauna lee,The web site needs to be better becsuse it was rerouting me to fill at paper work again
Earnest,Don't know when I get the funds still not in account
shanava,This is a RIP off I got a 500 dollar loan in September and have been paying $158since then but only 65 dollars has been paid on the loan
The Works ,Thank you for your time and your service I am happy
David Kenerly,Application process easy and customer service was great!!
Sherce Benson,Great help really needed it
Emily,I took out a 950 line of credit yesterday and I got the email stating it was approved. I did it late yesterday evening and they said the funds would be available today. I checked this morning and the money isn’t in the account and I truly need it
Brenda,"This to me is so un-user-friendly and repetitive, while I'm seeing Lender after Lender pass me on and over.  Have THEY no regard, for a task that's too, too hard, yet THANKS..."
Cecily,Great work cashnet you guys came through when I needed you an I appreciate that..💯
Debra,"You hear a lot of bad things about payday loan companies but CashNet is pretty legit.  I get the small loans, up to $255, I don't go overboard with taking too much.  But their installment loans have ridiculous fees; you're basically paying a fee to them equal to the loan amount, which i think the installment loans start at like $1,000.  It's highway robbery.  I did the installment loan once and it was very hard to pay off.  I do not recommend the installment loans but I do recommend the small loans.  I also have to mention their stellar customer service, you wouldn't expect it from a payday loan company but every time I talk to a customer service representative, they are always kind and professional.  CashNet will always have my business!"
Tracey Knight,"I was at the point when I realized I needed money just for fuel and food to last 7days till my first paycheck from my new job arrived that following week.  CashNetUSA has the availability to allow you to make a selection of varies amount to help you out, I was approved within 10min and the money was in my account the next morning...like 5am.I was so relieved and thankful. With a new job, no one to help me out, on my own! I really am thankful for CashNetUSA to give me a sense of relief and content. 😁 Thank YOU CasnNetUSA."
Wallace Fox,I called the toll free number and got excellent service! I was walked through the whole process by a very nice lady (I'm so sorry i don't remember her name because she really was very helpful and patient). I have already recommended your site to two of my friends who are also looking for loans. Thank you so much for the great service.
Marika,"GREAT COMPANY , QUICK AND HELPFUL !! PROUD CUSTOMERR"
Pamela Smith ,I have always been up front and honest and they havent even given me a chance I have applied more than once and have been denied everytime all I'm trying to do is get enough money together to buy the product needed to open and get my store running and nothing I'm done trying with these people good luck everyone
Marylou,fast great easy
Anonymous ,I am satisfied with you guys Thanks
Ray,They have been more than helpful and the process was quick & easy! Will definitely recommend.
SHELBY,Thank you cashnet USA for helping me. Youre a life saver!!
Debbie Lewis,"It was fast, it was effective, and it wasn't too expensive!!!"
Shirley,The best the in business help me fast...
Stacey Montalbano,"When no one else would take a chance on giving mea loan, you all took my information and got back to me very rapidly....and now I am able to cover an unexpected cost and have a monthly plan I can afford and get you all paid back in full"
Rose,was great experience just wish I could have got more I will pay this off and get more when I need it thanks
Mark,Easy application and process with a tremendously awesome support staff.
John Gladfelter,It was fast and easy. Customer service was awesome at answering all of my questions and concerns. I'm very extremely thankful and pleased with my choice as well as the service recieved.
Anita,Fast easy transaction money was available next day
Carolyn  Pritchett,Everything worked out great when needed. Thanks so much
Mark Farmer,great work thank you how can i reloan again
Gabrielle,Approval was done in 2 minutes. And funds were available the next business day. Great experience.
Chris,Excellent service with the customer service team just a little long on the call wait but other than that excellent so far
BILLY,I was pleased on how fast the process was and how it wasn't painful. :)
Tam,"I'm satisfied, it was fast and easy and they came through for me."
Pedro Reyes,They were very easy and super quick on getting your loan in your account right away! Of course the interest is super high but they do inform you of this several times throughout the process to make.sure you know what you are agreeing too. Overall they were a great company.
George Hamilton,Was good and amazing thank you for your services
QUINCEY R BLAIR,Got my money in my account the next day just like I was told.
Sammatha Litchfield,Very easy application process and fast delivery of funds.
Lakendria,The process is horrible. I should not be told I’m approved and then turn around and I’m denied. Such a waste of my time.
EMILY,This was my first time applying for a loan at cashnetusa... My experience was great he representatives wer awesome n very helpful n they walked thru it with me on everything that was necessary... Awedome job guys....
Carolyn Terry,Very good experience. Fast and accurate as well as confidential.
Tammy Bearden,"F### this place , guarantee approval my behind, denied for a 300 loan. Thank you for wasting my time"
Maria,good and easy to help you
C.Lee,"Simple, fast and reliable!"
AMBROSE,Quick easy fast
Jeanette Crabtree,They had great customer service and they were right on time
Marcial,The young man that helped me was  patient and  understandings. I forgot his name but v see were chatting on line. And he took me through each step.
Jack Andrews,This is my first time so I expect good news from them
Stephanie,First time customer with CashUSA and the experience has been a pleasure you've really help me in my time of need. Thank You
Patricia,It was great!!
sonya g,"Very easy and fast decision.  Even with terrible credit,  CashnetUSA helped me. Now I can finally begin to repair my credit."
GUARNETTE,"Although I am still waiting on my money to be deposited,  I am happy with how effortlessly everything went."
Donna Strickland,I would recommend cash net to all my friends it’s fast and easy
Deborah Hinkle,The loan process was clear and expedient.
james,"Quick, legit  and easy"
cute family,"FAST, QUICK AND EASY.  ABOVE BOARD."
Holly Farmer,"Thanks, your services is very fast and easy!!!"
Vladimir,I had a very pleasant experience  with the representative  that I  spoke to today!
Marcus Johnson,Thank you very much that money helped me out alot.I really appreciate it!!
Sonyia Biggs,Very professional and courteousLooking forward to doing business with you againThanks and God blessed.
Edna,"Thanks for the excellent service, lt was easy to apply. Many Thanks. I would recommend your service to all."
Elena,"I have used CashNetUSA on and off for a couple of years now and have always had a great experience. Transactions smooth and always paid back on time. However this most recent time the loan was repaid as usual through my bank on autopay on time and Cashnet's website shows it was paid on time on 1/17/20, however 6 days later Veritec is still showing the loan outstanding. A call to Cashnet referred me to Veritec. A call to Veritec referred me back to Cashnet. Another call to Cashnet and I was told there was nothing that could be done. Needless to say I'm a little disappointed and still unsure of what to do.Response to reply from CashNet -7:00pm ETI did call and was told that they cannot view why Veritec denied it. I explained that I understood that and that was why I was told to call Veritec and Veritec said they can’t view CashNet only that my account was still being reported open. When I asked CasNet what else I could do they told me to call Veritec. I’m just being bounced back and forth with both sides saying they can’t do anything.Second reply. -  9:30pm ET After much frustration CashNet finally got things straightened out. Whether computer glitch or human error thank you so much for getting this fixed. You’ll always be my go to in an emergency!"
DE,Ez application process. Very helpful call center staff.
Randy Hyde,no one can explain how to fix the account information
William Valin,"Fast, easy, not complicated. They don’t make a decision by your credit history like some places do! I’m sure I’ll use them again!jeff g."
Charlotte Morgan,"I have been using Cashnetusa for years and years. I asked them to pay my loan in full on 12-31-19. They first used a card that my bank said was violated by fraud. It did not work. The default payment should have been to my checking acct which they did not do. On the 3rd of January, Cashnetusa charged my checking acct the dollar amount for the monthly fee, incurring more interest. Something is wrong here."
James D,"Fast , prequal was easy . Helped tremendously. 350 only cost $48 which is cheaper than most."
Roseann Light,They lie don't recommend them at all they are scammers if they text me one more time I will use them
Tracy,"CashnetUSA IS VERY EFFICIENT IN COMPLETING THE APPLICATION QUICKLY. The customer service is best, keeps you informed the entire time. You receive status of the offer very quickly. Deposits to your account happens fast. Overall, it was my pleasure to do business with CashnetUSA"
Amy Hiatte,U all suck i felled out all that s***t and they gave me hoope. Just to let me down. Iwould not be on here asking for it if i didit need it just barred my grandbaby so go f##k your self cash net usa
jessica,It was quick and easy. Thank you.
chuck,I love y’all I didn’t have to wait for along time to get the money when I finish this one I will be asking for another one how long do I have to wait until I get another one
Gwen,"I applied for a loan and was approved for $1450.  I selected that I only wanted to borrow $500.  When I went through the process I was approved.  Wanting to know what my payments would be, I contacted customer service.  They said it would be $148 every two weeks!  When I asked how this could be for a $500 loan request I was told they base their payments on the amount of credit youre approved for, not what you actually borrow!  What a misleading and dishonest practice.  How can you set payments based upon an approval amount and not what was actually borrowed???  Needless to say I cancelled before the money was put in my account.  Do not use them!  They are scammers!"
Barbara,I needed a little bit of cash and applied on cashnetusa online.  I did not think they would approve me!  The process was easy!  Thank you CashNetUSA!!
B Thanos,Fast easy and helpful. Nuff said.
Andrea,I thank you guys/girls so much for helping me in a lil struggle
customer,Easy to use!The application was very user friendly. There was nothing I had questions about. Also everyone is super nice and quick.
Sai Mong,I was very skeptical at first but literally these guys are the real deal. Any time I need cash I get it within 2 days and don’t have to worry about loans the process is easy. This is an amazing service honestly
Leroi,Great I appreciate the immediate assistance thank you. Ennis M
Dawn,"Thank you guys so much, it was everything you said it would be. I will be referring people"
Nicole,"The Process was very easy, and timely for me. Thank You!"
Customer,Yeah I do say .This was Very helpful to me.And i will be communicating from time to time as needed... thank you very much...                                                                .    MARK.SHERMAM
William L,"Very easy to use, you manage your own loan as you wish. you can check up on it at any time. i love how convenient it is specially with the direct deposit!"
aisha,CashNet helped me when I desperately needed cash fast. Without a hassle I received the funds so needed. Thank you Cash Net
April Arentz,Great experience. Would recommend.
Samantha,Good response time
catrina,"Super easy, quick application/approval process, affordable payments. I’ll definitely recommend CashNetUSA to friends and family!"
KEVIN JONES,I was approved for my loan in no time. Thanks cashnet USA 😊
Antonio Chambers,Great other than couldn't get funds because of holiday
C Jordan,I was running real low on funds and needed groceries. I saw this number the phone book so I tried. In just like that they agreed to it and it was in my bank account. Took me out of a bind big time. Thank ya again
Roger Alexander,It is taking too long to get back to you still waiting
Chuck Buchter,"Fantastic, the process was easy and fast. I would recommend cashnetusa to everyone. And don't forget you want it fast you'll get it right away"
Mamie,Fast and easy.. very considerate about your credit score
Andrew Meza,"Very helpful, even when I wanted to cancel my previous loan, the customer service rep helped me out!"
Troy Pearce,got my money fast and easy just in time to fix my truck two thumbs up
MICHAEL CHAMBERS ,It was a painless process and it was fast and easy I'd recommend it to anyone else who finds them self in my situation
Brenda Baughman,"They were there for me when I really needed some help. From the beginning to the end they were professional, patient, and great customer service. More than I expected."
Benjamin,Too an awful long time to get an answer on my loan!
Joann Ozburn,CashNetUSA was there for me when I needed them thank you CashNetUSA I applied yesterday and today I got my money in the bank
Norma,It was pretty simple
Nicholas,Fast & friendly service. Truly helped me in a time of need.
Shawn,Funds available the next day. No issues
Patricia Porter,I enjoyed the convenience of doing it online and how simple the process was. I definitely enjoyed talking to customer service when i needed help on my account but the only thing I didn't like were the high interest rates.  Ouch...
Deborah,"Easy application process, and they gave me the opportunity to take out a loan when I really needed it. Recieved my money the following morning to my account. Hope the rest of the process is as smooth."
Amber,Thank lot!! Easy and very friendly
Kelly Pershall,They said that they can give you a loan no matter what but that was b******* cuz I got a denied and I don't have good credit so they're full of s***
SHAMEKA,They are great applied today and got my money today if u need quick cash choose them
Windy,Saw a bunch of stupid fake  reviews for this company. Do not use this company they are a scam.they are taking more money more often then what was in policy. do not use them unless you want to lose everything with their illegal scam.
Angelica Byrd,The process was very easy and stress freeThank you
MARIA,Very easy and simple. Thank you
Teresa,Good service and quick u really if me out of my bind
Victoria  Haywood ,Excellent and did exactly what was promised that’s Cash Net
Darnella,I was having  some difficulties and didn't know how I was going to get the money and someone told me about cash USA and they came through for me. thanks
Damon,What a crock of s#;% go through 10 Damn apps filling out each one get done finally it says. We don't currently accept savings accounts .Now every other creditor I use don't mind taking money from my savings.???
Yolanda,Thanks to cashnet I got the help the very next day. Thank u for your help! Very much appreciated 😊
Nena,"Excellent, quick and convenient service in a time that I had an emergency!  Happy girl!"
Lamar,"I'm not happy at all. Yes i got approved and received the money timely, but i was not told all truth. I was told my monthly would 1 thing but have paid way more. I have bern paying every 2 weeks since September and i am still only $300 less than what i borrowed. The customer service rep was very dry and unfriendly when i called with questions. No one can seem to tell me what my total pay back will be nor how much longer i will be paying. I will not be recommending this company. I was also told that they only report to the Credit Bureau if i stop paying. So all of my on time payments are not even helpful."
Mary Rester,"Fast, Easy, and happy I chose CashNetUSA"
SYLVESTER,Online application was fast and easy. Once approved I was funded the same day! I love the app I have all of my loan information at my fingertips! Definitely will use again
Rashard,So quick and easy.  Thanks
anita,I saw this on T.V. And I used to say. THAT BULLS**T. BUT I WAS WRONG. But THANK to CASHNETUSA.  They were there for me when I NEEDED EMERGENCY MONEY. l THANKFULLY AND AWESOME APPRECIATE IT. THANKFULLY CASH NETU.S.A.
Beatrice,"great service,great people.thanks so much cashnetusa."
Rachel Mouton,"Very easy, great help."
