name,reviews
Antoine Banks,"People very friendly, professional, polite. Angry that the store closed that was close by."
Iris VERDELL,I love Cash Advsnce America!!
Elizabeth AmadapormiRey,"This company has been a total ladder for climbing with the almighty load of no other choice but to advance, whenever optional.  The Advance America program has allowed me to build a building block to afford two used vehicles, but in the great operating shop and purchase my own forever home.  Through this journey, they were never there.  Something like when you say your prayers at night and fall asleep, but when you wake up after a hard day's sleep and an encouraging night of sleep Advance America has always been there for with a promise from them to me and in return, I worked to repay the debt.  Thank you so very much for one of the greatest opportunities of my life, not even your family member would take a chance on doing this for a family member. May you prosper and be forever in business."
Odetta,Quick and friendly service.
jay arch,You guys are awesome and I would recommend you guys to anyone who need a advance here's where you can go and get that pulse fast approval and much more thanks for everything you've done for me
Shirley,Excellent the workers are very nice and helpful
Donquincy Spence,"Y'all are right on! Y'all are awesome! I received my funds on time and in time keep my personal checking account in check, and to pay off my last two bills for this month. I'm a thrifty individual and have enough left for my gas and food expenses. Thank y'all very much for your help in approving for the funds that I needed and on time. Your new Customer, Jay."
Happy Customer,Excellent service very helpful & fast thank you!
Robert,Advance America is great! I was approved very quickly and the customer service department was very efficient.
Daisy,The employees at my location are very professional and courteous.
Dennis,First time using a cash advance company and I have to say Advance America made it very easy. Charged exactly what they said the fee would be and there were no surprises when it came time to pay back what I borrowed. Would definitely recommend this company.
Parise,The office always smell good and is clean and neat.
James,Sabrina and Denise are great people to have in your office.
Crystal,Very professional and will have you in and out in no time. Will definitely be doing more business with the organization.
Charles,Awful I needed the money on Saturday I didn't get it until Tuesday.  I don't need it now.  A waste of time that now is actually costing me money.
Emma Garcia,"Randy and Carrie thanks for everything! I definitely recommend the Bloomington Indiana branch. These girls are amazing, so helpful. They made everything so easy to understand and the process smooth."
Dian,No complaints at all the service was great the young lady was friendly plus really explanatory and my service was quick to go with all the other.
Lillie,"Employees are very friendly and very helpful. Great place for quick loans when you need them. I recommend this business highly, to anyone needing a fast simple loan from a very friendly staff."
Barry,"Durango, LV location. Very helpful, pleasant workers. Thank you for your help!"
Cherish Mckay,Great customer service friendly and helpful
Mark,"Loan process is so user friendly, and funds are distributed so fast!"
Autumn Steffenhagen,"I was extremely satisfied with the service there. I will recommend more people. The staff was very professional, curtious, and made the whole process easy."
kim kyser,Molly is very friendly and knowledgeable about her customers and the products and services offered
Tiffany,"The workers there are so friendly and nice. They helped me out big time, and even on paying it back they are working with me, thank you advance America.."
Travis Perry,"The process was quick and easy. I would have given it a 5 star, but the funds took a little extra to get into my acct."
Samuel,I have gotten payday loans from Advance America for over 10 years and had no problems in person or online.
DG,"Your Springhill, La store is awesome! Even during these tough Covid times they have given the best service and made me as a customer feel safe and protected when coming in. I had become overwhelmed with the online process and I went in and walked out free of stress ready for the rest of my day! These ladies had no idea the stress I was under when I entered the store but just the fact that they handled my problem relieved me of a lot."
Rosa,"Katlin was great, she is always so nice, and polite, fast and awesome at what she does, I'll be a customer for awhile."
Gerry Parsons,Always fast freindly service. Most the girls know me bye name and some remember my ssi number. I've been coming to same store for years and I am very satisfied.
Rick Stout,Very professional and knowledgeable staff.
Kristiana,Very professional & courteous to meet my immediate needs.   Iwould highly reccommend Advance America to anyone.  Many thanks.
Diana Lee,"Always friendly, helpful and efficient. Love the option to have funds deposited directly into my bank account."
Maribel Nino,Their store locations have GREAT people and service. However NEVER use their ONLINE services. They hold your money up wither a payment or a renewal. You tell ONLINE that you will be doing a debit card payment . they go into your account take the money then YOU HAVE to upload PROOF that they TOOK your payment.
Mari,"Melissa Robles in Livingston,Tx location helped and explained the installment loan process. Getting funds was not a hassle and time consuming. Was done in a very good amount of time. Very happy she helped me!"
Janie Roberson,I enjoy doing business with the company. They will always get my support.
Petra Garcia,the medina office is the greatest clean ang very nice people!
Kathi,I recently took out a cash loan for 300 dollars for emergency medical care.  It ended up being more than expected and I called the same store to see if I could borrow a little more. The guy got smart with me and actually started laughing at me because I didn't know I would have to pay back the 300 first. That was not explained to me. Will never use them again
Victor,"Excellent service ,She was polite and helpful"
Susan,The repay. you toke out of my payment so fast on the dayi.i need to pay back.but when i need to take out another loan.it take way to long to process. when i can get it the money same when i  pay.it .i told the employee i would pay the money.but still toke the money out
Theresa,"As always, service was quick and accurate and handled professionally."
Fred Nash,The person made me so comfortable by answering my questions.  I felt a little scared and anxious but the guidance made me feel better.  I didn't realize I could do it myself.  Thank you for having someone like him working for you.
Jesus,Prompt and professional service since 2010.
Charles,They were very helpful and understanding. I got my money in my account with in six minutes.
Thomas,Great company. Would use this company first .
Doris,I needed some emergency money due to unexpected situation and Advance America came through for me quick and easy!:) Thanks so much!
Freddie,"The staff at Advance America was friendly and supportive. The process was explained clearly and they invited any questions I may of had. I appreciated their professionalism and am grateful for the help!Sincerely, Suleeta Fulton"
Earl,I applied and requested an in store pick up - 1 arrived at 1130 after driving an hour and a half to the closest store and was told they didn’t have any money to fund my loan - no options were provided- I returned the next day and was told the same thing- I called customer service and was told they would provide a debit card or check - this process required 3 trips to complete and cost me $ 40 I’m gas and 4 hours of driving- the dumbest thing I’ve ever heard was a loan Buisness that doesn’t have money
Stephen,Terrible place. Do yourself a favor and give any other loan place a shot. I settled my account with them in June. I tried to apply for one today in October and they tell me that I have a unsettled account. Waste of time and gas. Mind you it wouldn’t allow me to apply on line. I called them to verify that my account was in good standing they suggested that I go to the store and my account was fine. Just for them to say my account is unsettled but they see I paid it off months ago so to try again in a few days. Unorganized and unprofessional.
Tae Dionne T Jones,"Always helpful, in times of difficulties, understanding!!"
Verdell Duggan,"You have been a great help. It's helped me through a couple of really rough spots.Its nice to have you there to help watch my back.I appreciate you all in helping me and taking a chance,and believing in me when all others wouldn't.                          You are appreciated greatly,.                                               Judy"
KIRK,Fantastic service and at a reasonable rate glad you are here when I need help! Yes
Mildred,Michelle was actually a 10 not 5 stars but⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐
Cynthia,Always fair and outstanding customer service!
Robert,I have been a customer for a couple of years now and wouldn't think of going anywhere else! Not even another Advance America...because of Gary. He is always personable and treats me like an old friend. He is very efficient and seems to like what he does. 👍
Pauline,I was treated very well by the staff and was through the process in a short time. Thank you
Antoinette,I didn't see anything telling me I had to enter my payment on the due date. Previously it was automatically taken out on my debt card. I was 1 day late because I had to enter the payment myself. Please let me know if this is a new policy. I like using payday loans when things are tough with my finances.
Billy,Very easy and straightforward application and approval process. .
Tamico,hello the girls at Advance America are just the best😊
Jennifer Harris,The Advance America is BEST Customer Service!!
Alice,Great business and customer service in dire need of help !
Latoria Thompson,Everything went great using both payment and advance app.Very convenient.
Gregory,"at first, I tried to make a payment online. so I called my local store and they explained why, this morning i made a payment I'm happy i thought i was being screwed over"
Marian Nichols,Quick service and easy application process!
Marcia,"I was using a different online payday loan place (Check N Go) for a couple years and needed to borrow back the $255 for rent each month. Things were going smooth until last month the website (Pocket 360) kept saying ""Verification Failed"" and i couldn't log in, rent was due.Their Support made me take a screenshot of the Banner that wouldn't allow me to log in and send it to them, i did, easy enough. Then they sent it somewhere within their business and told me to wait for an e-mail that was suppose to arrive between 24 and 48 hrs. I waited 24hrs and contacted them twice each time their hands were tied and i was told to wait for e-mail..RENT WAS DUE so i called Advance America and spoke with Emily here in Redding. She let me know what paper work was needed for Verification. Because i kept all that important stuff together already i was at the store in 30mins.Thinking to myself oh god here we go again, something always goes wrong or back home for different papers. My mind was blown when we were done and i was out the door in under 30mins... They really stepped up when i needed it.. Thanks Advance America    Larry"
Nancy A,Great customer service
Anonymous. P,I enjoyable the time she she was very helpful and enjoyed every minute I was there I would recommend anyone that needs a fast loan to go there. Joe
Rodney Holloway,"The ease of the entire process is fantastically easy through the online portal. It makes it tremendously easy to update any possible information that has changed and the application procedure. The system works really well and from my time utilizing it, I have no run into any delays or errors unless it involves my personal connectivity. I trust this company with my information and to assist in getting the help I need, whatever time I need it. I already recommend this company and I plan on continuing to do so."
Clarence Alston,You are there when I need a loan thank you
Joseph,"My experience was extremely pleasant, and very professional. Thank you so much Brandy.                    From Sharon"
Leslie,I have gone twice and I really do like go to Advance they are very good workers and welling to help out the best they can
Lakeesha G,Always so helpful and friendly. Remembers who you are and you feel like you're dealing with  friend even while being completely professional.
Christine,"Normally, when I am preapproved, the approval goes through right away.  This time it was after my bank opened and I had to sign again, even though I had already signed the previous day when it was pending approval.  Bottom line, I had an NSF fee.UPDATE:  Reply stated someone from Advance America would contact me, but two days later and still no one has done so.Latest UPDATE:  I did hear back a day or so later.  They refunded my NSF fee, therefore increasing my rating to 3."
Waliyda Purdie,Great Service I use the company at least once a month
Patricia,"I been with Advance America for over 15 years, they always been there when I need them"
Keneshia,Love it! Very nice and respectful. Processed my application with no problem and the pay back fees are not bad.
Cynthia,Got the amount needed in just a matter of a few minutes. Smiles
MARIABENE SALARDA,You guys are excellent!!! great customer service
Randy,"your terrible website does not work AT ALL to reapply for a loan. first it FORCED me to change my address when i havent moved, my address just has a 1/4 in it, so after changing my address in your system for no reason and against what i wanted to do i finally could press APPLY. and now FOR NO REASON it wont let me submit my signature to finalize the loan. WORST EXPERIENCE EVER!"
Loida,I had a heck of a time trying to get a loan online. They asked me 3 times for a copy of my pay stub. Then wanting me to sign the documents. Finally went to store and they helped me thru it.
Deidre Reese,Very helpful with my money situation . Professional and. Courteous
Norma,I'm happy how they treat customers. I very satisfied. There are helpful.
Angela,The process is easy and convenient for me. Thanks Advance America! :)
Ronald,The tellers here were awesome... I will return to this location every time ...even though its out of my way...
Albert,I have had such a great experience with the cathedral city team. They are empathetic and kind to my situation. I feel valued and cared about as a person . Thank you
Mack,My first time applying for a loan online was horribleNot sure if i will do online may just do in person
Della,Great service. Flexible payments.
Charles holt ,"Quick, easy and convenient. Have been using Advance America for a very long time now. Have never had any issues. Using Advance America on-line is a must. Fill out application, get approval of amount of up to $255 and gets deposited straight to your bank account all in the privacy of your home."
Anitra,Good experience! Quick and easy!
Pamela,Always quick and easy.  Very useful
Darla,Great people to work with. Very friendly!! Even though my work sells their info for junk mail.....they still liked me 😁. Definitely recommend them!!!
Juan,Great service...Very friendly staff...Would definitely use them again
Gary,Thanks to Janice at the crawfordville location for being so patiently and promptly with the information I had in question service like that guaranteed my return for service it’s always pleasant to work  with people such as her when going through a hardship knowing that someone understands and give a listening ear thanks again Jancice
Leonel,I have been a customer of Advance America in Okmulgee for a couple of years and have no complaints. The girls in the office are always very nice and helpful.
Gracie,Customer Service was Great n the help was very speedy. Thank You all n keep it up
Margaret,There when we needed a short term loan.Quick and. painless
Penny,This is a company that is honest and true as long as you are honest with them. They have worked and helped me out of situations more than I care to say and they will do the same for you.
customer,"Wonderful people in the Camden office. Nice proffesional, Kind,sweet, just all around great !!!!"
Jeffrey,Extremely nice workers that were diligent and timely.
LaQuita,"My name is Kenneth Taylor Jr.  I must say that my experience was a pleasant one, quick and easy with Advance America..It was nothing short of amazing🤩!!! Haley was Very friendly and very professional😉 Haley the lone officer took the customer service to a new all time heights🌝 Haley the lone officer went the extra mile to make sure they have done everything possible to help me. At the end of the day I will only use (ADVANCED😇AMERICA)😉 And I  most happily😊RecommendAdvance America☺️I am more than satisfied Thank you ever so much to Haley -n- Advance America 🇺🇸  Thanks,sincerely,Kenneth Taylor Jr.🙂"
Jerry,Hello... I was told louisiana was making a law to.pay fee at lo loand to report out credit on file.  This dont seem to be the case.. I ht ave 53 grand principle paid unrecorded..thx
LINDA JONES,I get my loans at the Suisun city location.  Mia is helpful and friendly.  It's always a quick and smooth process.  I highly recommend this office
Stephanie,The store is always great. Taylor that works there is awesome. Customers seem to be helped quicker that other similar businesses.
Angela,"Called in June 2021 to compare rates, spoke to a very knowledgeable man on the phone who gave the information to applying online versus in the store. Came in person in October 2021 after going to a competitor for a few months. Was given twice what the other place gave me, and up to 4 months to pay it back. I was loaned one-third of my gross monthly pay, based on your last paycheck only. Different man waited on me than on the phone, equally as professional. Nice to see all employees wearing masks and hand sanitizer for the clients. They have revolutionized the short term loan industry. Will recommend to friends. My advice to you, pay back early if you can or pay a little more than due each time so they are at least charging interest on a smaller amount, as you are saving a lot in interest if you do. You really do not want to pay that interest."
Trevon,No hassle and fast and dependable service!
Michael,Hello yes  I felt  committed thank you every time I come they are always friendly I like that and again thanks much appreciate
Rachel,you guys have bailed me out more then once! Love you damn good Co.  Five Stars Ratings no good  Should be 10 stars ratings!!  Gerald Bryant
Winifred,"They were very friendly, helpful, and professional.  They were very qualified and knowledgeable of their jobs. It only took ten minutes or so and the money was in my checking account.  Its the second time in a couple years I have borrowed from you.  It was a pleasant experience."
Kelly,I love Advance America! Some months when I can’t make ends meetI can get a quick and easy loan to tide me over until payday.The process is easy and the staff are friendly and helpful.
Penelope,Agent was very  professional and knowledgeable. Explained the different types of loans available. Made the experience effortless.
Tina,I have been using Advance America for years and have ALWAYS been extremely happy with them! When I would personally go to their location every employee was personable and kind. Now that I use their online service I find it extremely easy and streamlined. Thumbs up to Advance America!
Tiffany,They were amazing the manager was not only pretty but was so helpful
Donna kerr,Wonderful as they always are! They’re always very kind.
Capous Dennis,"Lisa at the Monroe, Michigan office dose a fantastic job, with customer service. She is very personable, fast and precise. I enjoy going to that office every month."
Wendi,Great Manager!!! Great Service!!!!
Mark,The in store staff are always nice and respectful. Customer service is great
Madeline,"Always helpful, courteous, and efficient I truly appreciate the people at my local Advance America! Thank you!"
Carole,"The agent that helped me she was very PROFESSIONAL AND VERY POLITE, I would recommend the business to anyone thank you again so much"
Andrew,Advance America was there for me during my time of need.  Their new application system is quick and less stressful than the old paper system.N. S.
Theresa S.,"Advance America is a reliable source when you need emergency funds in a hurry, or need to send funds to family or friends.Carla at the Urbandale Ia location was very friendly and thorough processing , and explaining things to me. Great customer service."
Kathlene,Jennifer was the best agent!!! Super nice and very helpful!!!
Lonnie Richter,"They helped me when others wouldn't, l wish I could borrow more but they are a great lending place thank you very much .Kent White"
James,Quick easy and no hassle. Everyone is so friendly.
Dirk,"Fast, easy and saved the day for me!"
Rae Payan,Iris was very nice. She did such an awesome job she talks nice to the customers
patricia collesano,"I needed emergency funds and I was approved for more than I needed. So very grateful and as promised, it was deposited the next business day. Thank you"
christine,"Friendly workers, they offered water while I went thru process.  They were professional. When other customers came in they spoke to each person and offered them water as they waited.  The wait was not long, they processed me in quickly and accurately."
Tara Smith,I Just Want To Say Thank You For Believing In Me And Giving Me The Opportunity To Earn Your Trust To Do Business With You Guys. You Guys Really Helped Me Out A Jam. Thanks So Much. 😊is awesome 👌Dexter Davis
Sadie Manning,They have truly been a help to me in the time of need. Thank you so much.
Susan Craig,My husband had made a loan through Advance America online. There was notes made at the store that it was not supposed to be taken out on the 8th which it said online instead the store put it for the 13th when my husband got paid. They had pulled the main girl from that store to another store for just a few days and the person that was there went ahead and sent it through our bank on the 8th instead of doing her job and reading the notes that was left for her. Now they say it takes 5 to 7 days great to get back to them and them reimburse us what's in the meantime I'm overdrawn because of it and I cannot use my debit card until Advance America gets this back to me. NEVER TRUST THE ONLINE
REBECCA BOLLINGER,Very easy process and reps are always very helpful!!! Definitely recommend!
RICHARD,"Very Nice, and Quick which she also explained everything. I their business that's why I'm a customer."
Margaret,Thanks for your help when I needed it the most
Kerry,Very helpful Associates and understanding.
JL,The new system take a little longer but the customer representative handle it very well.
Sony Jean,Thank you for always trusting us when we are already your customers. We appreciate you helping us through the tough times and we won't let you down.
Mercedes,Thanks you for everything
Gerry,My experience with Advance America Clewiston  was excellent.  Ms. Cartia Bains was professional and took care me. I'm overall satisfied with the service I received.
Maureen,High quality customer service and process.
Nellie,Good customer service keeps me coming back to AA.
Belinda,"I was needing a little financial help to get through the month and you were there to help me! Easy process, easy application, very friendly and helpful staff."
Candace,"I became a customer here more than 10 years ago. But my situation changed, and my needs changed. I didn't get the opportunity to do business with Advance America again until COVID once again changed my situation. I called on Advance America once more, and they thanked me for my prior business with them and made me feel welcome returning. Every. Single. Person at Advance America I have interacted with has been professional, knowledgeable, friendly, and helpful. Short-term loans do cost more--I know that. But if and when I need one again in the future, I will return to where I feel appreciated and welcomed."
Geez,Your service is still champ!  It is really helpful somewhat 😇
Miriam,"They helped me out of a short-term jam and now I use them when I just want a little cushion...I'm working out of town and go through money for food and other expenses, and it's only a few bucks to have extra money during the pay period. Very convenient and no waiting for the deposit. I  absolutely love this service! Thank you!"
Todd,Good customer service and my visit was fast.
Keith,They are a good source of quick cash for those emergency situations.  Thanks!
Carolyn,"The new manager is great.  After her first month where she had a little speed bump, she's been great.  I hate to see her go,  but I also wish her luck"
George,"Always knowledgeable, helpful and kind."
Roberto,"Very professional office staff, also feelings of friendship are also projected to customers"
Elizabeth,U guy gave me a chance when i had no hope that’s so much
Stephen,The nellis office customer service is great! They were very helpful in explaining everything in detail! Awesome!
Me,I love advance America 🇺🇸 the women are extremely nice and helpful 🙂🙂
Mary,They make pay day loans easy and quick…
Deborah Johnson,Service is excellent. I needed funds for a medical emergency and was approved and had the funds quickly. Thank you!
Marliese,"keep up good work same application if your repeated customer and money debited to card same day, Excellent."
Sheryl,Fantastically easy to get loans without leaving your home. I'm loving being able to use this awesome tool.
Nathan,When you are in a pinch this service is easy to use and does not take much time at all.
Oscar Rey,"I CAN NOT FIND YOUR APP ON PLAYSTORE PLEASE ,SEND ME A PIC OF YOUR LATEST APPTHANK YOU"
ADAM R,When i call to get help im on hold for a minimum of an hour
Jonathan,You did a wonderful job couldn't ask for more the warm smile were amazing Thank you
RONALD,They greeted me by Mr. Rogers that was niceThey were punctual to the point professional they did listen and were courteous
Angelita,Advance America has been there when I needed help and very professional and accommodating every time 👍🏿
Amanda,I have been dealing with Advance America for years. I find them very helpful and professional.  I have met a few of the associates and I have found them to be positive and up front. A great  place to go when you need a little help.
George,I thought was ok but they will tell you are approved and then once you get there they tell you something else.
Karen,Easy and timely manner!  You guys rock
Julie,Everything has been wonderful so far people are friendly
Jaime LaSalle,"I have been working out of town on a project and made a special trip back to Michigan to reloan last Saturday October 2, 2021. Before I left to head back to Michigan, I did the on line reloan. No problem. So I knew I should be able to reloan back in a Michigan office. There was a problem and your system said I still had an open loan but SoM said they were all closed with the new online loan open. The store manager Lisa was on hold for 40 minutes with customer service trying to get this resolved. She never got through. Driving back to Michigan was a huge waste of a day. So, I am not really satisfied.Richard Wojtylko734.770.8078"
A Faye,"This is a friendly, helpful place. The girls in their is awesome & goes out of their way to make your experience as easy & quick as possible.always helps you find a loan that fits your budget. I will send everyone there way that needs help to get to their next payday."
Ken Trosper ,Okay thanks and my due date is too close to getting the loan please move my due date at least 30 days after I got the loan please help set up due date for November 1 or 4th
Dennis,I was hoping for an installment but y'all refused me because of my past mistake but I di pay my bills so why can't y'all understand that because I don't want to keep being with a company that don't trust me
Michael Perkins,Great experience so far and very helpful representatives whenever I need to ask a question.
Jeffrey,Advance America is always there when I need them and the service is great and all the employee's are all very nice and helpful
Allison Kay Vincent,Love it and it's very helpful
Mildred Hill,"E-Z as 1,2,3-BAM! PAID. Sometimes you need a little help  & Advance America will do that for you!"
Valerie,Being on a limited income Advance America is always there to assist me.  The people are very professional and patient. They do not look at you as if you were a irresponsible person and are great and encouraging to keep going.
Emma,"The Advance America’s slogan is not superficial.  The team members are courteous and professional.  Looking for a payday loan, Advance America is the place to go to.  Happy customer Los Angeles"
N Tina Sanchez,Existent customer service allways they are both true pro
Newton man,"She was great with me, she knew what to do.  She ask me what she wanted me how much I make money.  This person was great plus more."
Denise ,You guys are Awesome
Toby Strasser,Nice fast friendly service Eleydis was fun and so polite overall wonderful
Anthony,I love the online. You can get a loan online and get it deposit the next day quick fast and easy. All the customer service workers are awesome and very helpful
Roxann,"I have gone to a few different payday loan companies and I must say that Advance America is the Best, because they are polite, fast, accurate, comfortable and they don’t require a check each time you visit. I have seen customers come in and wait because they know it won’t take long. Thank you Advance America!"
RYAN,The person who help me was very helpful and nice we need a lot more people like this...
Emanuel Martinez,Recieved notice o was approved and signed loan documents and still no deposit or communication.
Rosa,The Hallandale location is the absolute best I love this place everyone there is very helpful and nice I give them 2 thumbs up
Kacey,"Just started, lifesaver's thanks Guy's"
Lorrie,Absolutely amazing customer service at the East Providence RI location
Julie sadler,Positive experience every time I go there.
LARRY GLENN JONES JR,I have used this Advance America three times over the past 6 months. They have always served me very professionally and courteously.
JEREMY FOSTER,I really appreciated your being there to help out in a pinch. Thank you.
Fred Dodson,"Theses people are the best,  they treat you like family..."
Jerry,Always excellent service
Lora,"Professional, friendly and knowlegeable people. Would recommend this company to all my friends. Just wish it was allowed in the state of Massachusetts."
Martha,Friendly customer service fast an easy processing
Mychal,Always a great encounter with positive people with good vibes who do a great job!!
Norma,Good customer service very nice workers 😍
Kim,They are a great company and can help you especially when you need it. They’ve helped me so many times with financial doubt. I’m so thankful for them and their great customer service.
Tom Alejandro,You all have been very good to me and I Thank You all very much 👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽
Jennifer,I absolutely love the staff at my advance America here in Oroville California....they are some of the sweetest people I know....everything is always explained to me if there is any question at all...they always brighten my day ..good choice on the staff at the local branch here in Oroville California...top notch in my book...thanks.  Laurie
Jennifer,The Lovely vibrant employee assisted me was friendly courteous and very helpful everything was explained in fill and understood it is employees like this whom helps elavate and give good quality to a business
Phillip,I have been with your service for several years. The customer service has always been excellent. Thank You
Lisa,I had very good experience with Advance AmericaThe staff were very helpful and nice to me
Steven,Was satisfied with the help I got except they say your not tell them what loan your customer is on very disappointed
customer,I do not want to why is this important I do not prefer to write anything thank you!
Mark,The ladies are wonderful 😊The customer service is excellent!
AJ,"Pikeville, Ky here, while the rates are rather steep, it has gotten me through a lot of hard months. Debbie and Trey are personable and they are the 2 biggest reasons I keep going back."
"Patrick-Bowling Green,OH",I love doing business  with Advance America.  The staff there are very professional.  They have always shown concern with my needs and have always made it really easy for me when I come in to the store. Awesome customer service!!Thank you Chrystal for all you do and how you hold down that office by yourself. Great job
Jerry Johnson,The woman  that did my loan had a attitude
Terri,"Staff is always friendly, courteous & super helpful"
Tommy,Had a great visit worker was very polite friendly respectful
Marion,Everything is good except I didn’t understand why last time I got $600 and this time I was only able to get $400. No big deal was just wondering.
Reginald,I’ll receive it in my checking account just fine there was no problem at all
Christopher Michael Mcvay,Positive and professional responses every time to inquiries made over the phone or online.  Quick approval and money available in minutes.  No complaints only compliments.
Kenneth,I absolutely love the customer service. Lisa is extremely professional and helpful in explaining the loan process. She keeps me updated on new services.
Kevin Husted,"I do business with the Arcata Branch. They are the best! The women who work there are friendly, efficient and so professional! They know me and have always been available when I go in. I’m new to the area & they have helped me get familiarized with businesses in the area. It’s a great Storefront business ❣️"
Cynthia,The ladies are nice and friendly and always very polite
Jimmie Green,"Quick, easy, great customer service"
Kathleen,Christina was a great help and she was really sweet and nice
Virginia,Great service and great people to help you
Ruth⁹ Steinberg,The process was easy and quick. The money came the same day. I will use them again if needed.
Rueben,I’ve used Advance America for several years now and have always been allowed to let my wife call in my payback . She is my wife and takes care of our finances. Due to my work schedule it is difficult fir me to take time away and call in and make my payment . This has put a hardship on me and I’m a little disappointed in this change. Tabitha at the Piedmont branch has always been so kind and friendly but the new people do not have the friendly air that I felt when Tabitha was there. A little disappointed.
Scott James,The ladies at the mount Sterling location are the absolute best
Alfred,Very good service and understanding while in a jam
Jose garcia,"They are so helpful and happy, It's a joy to go there.."
Dana,Advance America responded the same day we filled out the loan paperwork. We can't thank them enough for their quick response in getting our loan to us.
Rose,Always personable and professional. Enjoy working with Kevin!
Jennifer,"Always great customer service. Quick and professional service. The fee is a little pricey, but the service is great."
Marc,"Elizabeth at Henderson Kentucky store is an absolute GEM! Nice,professional,accurate. Just simply awesome!"
Kesha,Have so much love for Advance America  They have never let me down and I will never let them down   I will continue to use them as long as I am breathing!
tracy,"Advance America has never let me down!! When doing business in person, I always found it to be a pleasant experience! Now with the new update I’m able to process payments and loans online and it has made my life a whole lot easier! This shows how they are always looking out for their customers to find ways to better assist! Thank you for that! I will most definitely continue to do business with Advance America!!"
Anthony,doing great and it helpful repair my car  i went to flafor wedding and back it  and help me alot  thank you
Cheryl,"ADRIANA,FROM MEETING YOU THE FIRST TIME YOU HAAVE A WONDERFUL ATTITUDE, PLEASING PERSONALITY, AND A BEAUTIFUL SMILE. KEEP UP THE GOOD WORK MY FRIEND . I'M GOING TO MAKE IT MY BUSINESS TO TELL FRIENDS ABOUT YOUR SERVICE.MS. CELESTE"
Frances,Staff always have a gleaming smiles and are ready to help.
Luella,I love ya loan is good people at store are friendly I will always do my business here good place to go
Gerald,Thank you guys for all your support thanks for being there for people like me who need help making ends meet thanks for being caring and understanding especially during these days times are hard right now…keep up the good work
Loretta,It is always nice having business with Theresa
Wendy,Real friendly staff always welcome me with a smile ask me how my day going before asking me how may they help me. Sarah the new hire is also a wonderful person. I love the spirit of decorative for Halloween and when leaving am told to have a great weekend.
Jennifer,"My experience was delightful, fast and curteous"
Geof,The service was excellent and the employees was excellent
Lashawn Porter,Advance America is a best place to go to get fast cash! Alyssa is very professional and polite to help you!
Gladys Nyauchi,"Nicest staff and manager, at Watt & Elkhorn Blvd."
Joyce,help me alot with stuff
John Weir,In and out in less than 10 minutes. Thanks
Sarah,"I dealt with the Huntsville, Texas location. The ladies there are wonderful - Especially Kathy, Amanda and Christie. They have wonderful customer service skills and are always willing to help. I would most definitely refer my friends to this location. They all deserve recognition. Catherine Glowski"
Connie B Fields,"The greatest HELP ever!!! I couldn’t ask for faster, friendlier service. I’m very grateful and ECSTATIC !!! Thanks again Ms. Sexico and Ms. Honey for helping me when I needed it the most."
Cody,No lines in and out
Cotina,"Very great customer service appreciation, smiley and friendly staff thanks!!"
Roger,Best place to get a loan! The employees treat you great and make the process go smooth and easy to do.
Teresa,"I had to get help over the phone because I hadn't needed a loan in a long time. But the guy was courteous, attentive and fast."
Alivia,Very knowledgeable and beyond friendly and nice She made the process easy and pain free it was nice conducting business there
Let down customer,Always quick to get the money to your account.  Very easy to use!!
Tanya,the manager on greenback excellent and very nice customer service
SYLVIA,"Customer service was great.Gail and Annette were really nice, courteous and wonderful to work with.Service was fast and friendly.Thank you"
Rebecca,"Did a great job, got approved, the staff was professional."
Aaron,Oscar was a big help when I first came to town. He assisted me with everything I needed. All the employees they are very kind and genuine to their customers very knowledgeable.
 december1957,I have always had a good experience getting a payday loan with Advance America. The only thing that is inhibits renewing is how long it takes to post my online payment. Sometimes it takes as long as a week.
P Larabee,Customer service was great. Attention and courtesy was wonderful.
Gonzo,"Advance America is a quick and easy way to get cash when things unexpectedly comes up,and I have to say the customer service is Awesome. Thanks Brenda and all other Advance sales associates."
Lisa,I got sick from covid 19 an was out of work for awhile when needed to pay my rent  advance America was understanding of my situation an was helped with my rent til I went back to work an can manage to pay back the loan . The lady was very helpful an great customer service.Thank you AA
Susan,It is always a good experience when I visit the store!
Iris,Very helpful and great place to visit in an emergency.
Maya,Advance America is a good place to get a loan when u need it i give them a five star.
Brian Graham,It was quick and fast the service is very awesome and I would recommend it to my friends and family.
Alicia,I was so pleased with the wonderful customer servicenot to mention the quickness of the entire process.
Vanessa,Very helpful staff in helping me understand the loan process. They helped with a car loan and will definitely use this location again.
April,LOCATION ON 7TH STREET IN VICTORVILLE. NEEDS MORE PEOPLE. HAD TOO MANY PEOPLE IN THE STORE. ONLY ONE PERSON THEY TRYING TO HELP EVERYONE.
Jennifer,Great customer service and very easy process
Kay,Margo was wonderful! Always so pleasant and professional. She has a true passion for her role in assisting her customers. She is genuine in her efforts to make every customer feel welcome.
Bradley,Got the money when I was in need. Quick and simple. Picked up same day!
Amy,Excellent service and professional help from Carrie.
John,Very satisfied. Very professional and quick. It was an in and out experience.  And it was the first time. Very good service.
Marc,"Wow best ever Rahsheika really made me feel at home, if you ever need a professional go see her she will definitely take good care of you"
